date,code,nav,source,change_pct,valid
2026-05-05,00940,10.68,TWSE,0.0,1
2026-05-06,00940,10.85,TWSE,0.015917602996254675,1
2026-05-07,00940,11.0,TWSE,0.013824884792626762,1
2026-05-08,00940,11.15,TWSE,0.013636363636363669,1
2026-05-09,00940,11.15,TWSE,0.0,1
2026-05-10,00940,11.15,TWSE,0.0,1
2026-05-11,00940,11.31,TWSE,0.014349775784753376,1
2026-05-12,00940,11.27,TWSE,-0.003536693191865687,1
2026-05-13,00940,11.17,TWSE,-0.008873114463176544,1
2026-05-14,00940,11.17,TWSE,0.0,1
2026-05-16,00940,10.95,TWSE,-0.019695613249776242,1
2026-05-17,00940,10.95,TWSE,0.0,1
2026-05-18,00940,10.98,TWSE,0.0027397260273973644,1
2026-05-19,00940,10.96,TWSE,-0.0018214936247722745,1
2026-05-20,00940,11.06,TWSE,0.009124087591240842,1
2026-05-21,00940,11.32,TWSE,0.023508137432188044,1
2026-05-22,00940,11.49,TWSE,0.015017667844522962,1
2026-05-23,00940,11.49,TWSE,0.0,1
2026-05-24,00940,11.49,TWSE,0.0,1
2026-05-25,00940,11.73,TWSE,0.020887728459530044,1
2026-05-28,00940,11.73,TWSE,0.0,1
2026-05-29,00940,11.98,TWSE,0.021312872975277068,1
2026-05-30,00940,11.98,TWSE,0.0,1
2026-05-31,00940,11.98,TWSE,0.0,1
2026-06-01,00940,12.27,TWSE,0.0242070116861435,1
2026-06-02,00940,12.49,TWSE,0.0179299103504483,1
2026-06-04,00940,12.62,TWSE,0.010408326661328984,1
2026-06-05,00940,12.54,TWSE,-0.00633914421553091,1
2026-06-06,00940,12.54,TWSE,0.0,1
2026-06-07,00940,12.54,TWSE,0.0,1
2026-06-08,00940,11.99,TWSE,-0.04385964912280694,1
2026-06-09,00940,12.36,TWSE,0.030859049207672996,1
2026-06-10,00940,12.04,TWSE,-0.02588996763754048,1
2026-06-11,00940,12.06,TWSE,0.0016611295681064244,1
2026-06-12,00940,12.22,TWSE,0.013266998341625218,1
2026-06-14,00940,12.22,TWSE,0.0,1
2026-06-15,00940,12.43,TWSE,0.017184942716857533,1
2026-06-16,00940,12.36,TWSE,-0.005631536604987955,1
2026-06-17,00940,12.53,TWSE,0.01375404530744336,1
2026-06-18,00940,12.7,TWSE,0.01356743814844373,1
2026-06-20,00940,12.7,TWSE,0.0,1
2026-06-22,00940,12.83,TWSE,0.010236220472441007,1
2026-06-23,00940,12.69,TWSE,-0.01091192517537027,1
2026-06-25,00940,12.77,TWSE,0.00630417651694248,1
